captured_at,entry_id,on_off
2017-07-30 06:21:20 EDT,9059,0
2017-07-30 06:22:21 EDT,9060,0
2017-07-30 06:23:21 EDT,9061,0
2017-07-30 06:24:21 EDT,9062,0
2017-07-30 06:25:21 EDT,9063,0
2017-07-30 06:26:22 EDT,9064,0
2017-07-30 06:27:22 EDT,9065,0
2017-07-30 06:28:22 EDT,9066,0
2017-07-30 06:29:22 EDT,9067,0
2017-07-30 06:30:23 EDT,9068,0
2017-07-30 06:31:23 EDT,9069,0
2017-07-30 06:32:23 EDT,9070,0
2017-07-30 06:33:23 EDT,9071,0
2017-07-30 06:34:23 EDT,9072,0
2017-07-30 06:35:24 EDT,9073,0
2017-07-30 06:36:24 EDT,9074,0
2017-07-30 06:37:24 EDT,9075,0
2017-07-30 06:38:24 EDT,9076,0
2017-07-30 06:39:24 EDT,9077,0
2017-07-30 06:40:24 EDT,9078,0
2017-07-30 06:41:25 EDT,9079,0
2017-07-30 06:42:25 EDT,9080,0
2017-07-30 06:43:25 EDT,9081,0
2017-07-30 06:44:25 EDT,9082,0
2017-07-30 06:45:25 EDT,9083,0
2017-07-30 06:46:26 EDT,9084,0
2017-07-30 06:47:26 EDT,9085,0
2017-07-30 06:48:26 EDT,9086,0
2017-07-30 06:49:26 EDT,9087,0
2017-07-30 06:50:27 EDT,9088,0
2017-07-30 06:51:27 EDT,9089,0
2017-07-30 06:52:27 EDT,9090,0
2017-07-30 06:53:27 EDT,9091,0
2017-07-30 06:54:28 EDT,9092,0
2017-07-30 06:55:28 EDT,9093,0
2017-07-30 06:56:28 EDT,9094,0
2017-07-30 06:57:28 EDT,9095,0
2017-07-30 06:58:29 EDT,9096,0
2017-07-30 06:59:29 EDT,9097,0
2017-07-30 07:00:29 EDT,9098,0
2017-07-30 07:01:29 EDT,9099,0
2017-07-30 07:02:30 EDT,9100,0
2017-07-30 07:03:30 EDT,9101,0
2017-07-30 07:04:30 EDT,9102,0
2017-07-30 07:05:30 EDT,9103,0
2017-07-30 07:06:30 EDT,9104,0
2017-07-30 07:07:31 EDT,9105,0
2017-07-30 07:08:31 EDT,9106,0
2017-07-30 07:09:31 EDT,9107,0
2017-07-30 07:10:31 EDT,9108,0
2017-07-30 07:11:31 EDT,9109,0
2017-07-30 07:12:31 EDT,9110,0
2017-07-30 07:13:32 EDT,9111,0
2017-07-30 07:14:32 EDT,9112,0
2017-07-30 07:15:32 EDT,9113,0
2017-07-30 07:16:32 EDT,9114,0
2017-07-30 07:17:32 EDT,9115,0
2017-07-30 07:18:32 EDT,9116,0
2017-07-30 07:19:33 EDT,9117,0
2017-07-30 07:20:33 EDT,9118,0
2017-07-30 07:21:33 EDT,9119,0
2017-07-30 07:22:33 EDT,9120,0
2017-07-30 07:23:33 EDT,9121,0
2017-07-30 07:24:33 EDT,9122,0
2017-07-30 07:25:34 EDT,9123,0
2017-07-30 07:26:34 EDT,9124,0
2017-07-30 07:27:34 EDT,9125,0
2017-07-30 07:28:34 EDT,9126,0
2017-07-30 07:29:34 EDT,9127,0
2017-07-30 07:30:34 EDT,9128,0
2017-07-30 07:31:35 EDT,9129,0
2017-07-30 07:32:35 EDT,9130,0
2017-07-30 07:33:35 EDT,9131,0
2017-07-30 07:34:35 EDT,9132,0
2017-07-30 07:35:35 EDT,9133,0
2017-07-30 07:36:36 EDT,9134,0
2017-07-30 07:37:36 EDT,9135,0
2017-07-30 07:38:36 EDT,9136,0
2017-07-30 07:39:36 EDT,9137,0
2017-07-30 07:40:36 EDT,9138,0
2017-07-30 07:41:36 EDT,9139,0
2017-07-30 07:42:37 EDT,9140,0
2017-07-30 07:43:37 EDT,9141,0
2017-07-30 07:44:37 EDT,9142,0
2017-07-30 07:45:37 EDT,9143,0
2017-07-30 07:46:37 EDT,9144,0
2017-07-30 07:47:38 EDT,9145,0
2017-07-30 07:48:38 EDT,9146,0
2017-07-30 07:49:38 EDT,9147,0
2017-07-30 07:50:38 EDT,9148,0
2017-07-30 07:51:38 EDT,9149,0
2017-07-30 07:52:38 EDT,9150,0
2017-07-30 07:53:39 EDT,9151,0
2017-07-30 07:54:39 EDT,9152,0
2017-07-30 07:55:39 EDT,9153,0
2017-07-30 07:56:39 EDT,9154,0
2017-07-30 07:57:39 EDT,9155,0
2017-07-30 07:58:39 EDT,9156,0
2017-07-30 07:59:40 EDT,9157,0
2017-07-30 08:00:40 EDT,9158,0
2017-07-30 08:01:40 EDT,9159,0
2017-07-30 08:02:40 EDT,9160,0
2017-07-30 08:03:40 EDT,9161,0
2017-07-30 08:04:40 EDT,9162,0
2017-07-30 08:05:41 EDT,9163,0
2017-07-30 08:06:41 EDT,9164,0
2017-07-30 08:07:41 EDT,9165,0
2017-07-30 08:08:41 EDT,9166,0
2017-07-30 08:09:41 EDT,9167,0
2017-07-30 08:10:42 EDT,9168,0
2017-07-30 08:11:42 EDT,9169,0
2017-07-30 08:12:42 EDT,9170,0
2017-07-30 08:13:42 EDT,9171,0
2017-07-30 08:14:42 EDT,9172,0
2017-07-30 08:15:43 EDT,9173,0
2017-07-30 08:16:43 EDT,9174,0
2017-07-30 08:17:43 EDT,9175,0
2017-07-30 08:18:43 EDT,9176,0
2017-07-30 08:19:43 EDT,9177,0
2017-07-30 08:20:43 EDT,9178,0
2017-07-30 08:21:44 EDT,9179,0
2017-07-30 08:22:44 EDT,9180,0
2017-07-30 08:23:44 EDT,9181,0
2017-07-30 08:24:44 EDT,9182,0
2017-07-30 08:25:44 EDT,9183,0
2017-07-30 08:26:44 EDT,9184,0
2017-07-30 08:27:45 EDT,9185,0
2017-07-30 08:28:45 EDT,9186,0
2017-07-30 08:29:45 EDT,9187,0
2017-07-30 08:30:45 EDT,9188,0
2017-07-30 08:31:45 EDT,9189,0
2017-07-30 08:32:45 EDT,9190,0
2017-07-30 08:33:46 EDT,9191,0
2017-07-30 08:34:46 EDT,9192,0
2017-07-30 08:35:46 EDT,9193,0
2017-07-30 08:36:46 EDT,9194,0
2017-07-30 08:37:46 EDT,9195,0
2017-07-30 08:38:46 EDT,9196,0
2017-07-30 08:39:47 EDT,9197,0
2017-07-30 08:40:48 EDT,9198,0
2017-07-30 08:41:48 EDT,9199,0
2017-07-30 08:42:48 EDT,9200,0
2017-07-30 08:43:48 EDT,9201,0
2017-07-30 08:44:48 EDT,9202,0
2017-07-30 08:45:49 EDT,9203,0
2017-07-30 08:46:49 EDT,9204,0
2017-07-30 08:47:49 EDT,9205,0
2017-07-30 08:48:49 EDT,9206,0
2017-07-30 08:49:49 EDT,9207,0
2017-07-30 08:50:50 EDT,9208,0
2017-07-30 08:51:50 EDT,9209,0
2017-07-30 08:52:50 EDT,9210,0
2017-07-30 08:53:50 EDT,9211,0
2017-07-30 08:54:50 EDT,9212,0
2017-07-30 08:55:51 EDT,9213,0
2017-07-30 08:56:51 EDT,9214,0
2017-07-30 08:57:51 EDT,9215,0
2017-07-30 08:58:51 EDT,9216,0
2017-07-30 08:59:51 EDT,9217,0
2017-07-30 09:00:52 EDT,9218,0
2017-07-30 09:01:52 EDT,9219,0
2017-07-30 09:02:52 EDT,9220,0
2017-07-30 09:03:52 EDT,9221,0
2017-07-30 09:04:52 EDT,9222,0
2017-07-30 09:05:53 EDT,9223,0
2017-07-30 09:06:53 EDT,9224,0
2017-07-30 09:07:53 EDT,9225,0
2017-07-30 09:08:53 EDT,9226,0
2017-07-30 09:09:53 EDT,9227,0
2017-07-30 09:10:53 EDT,9228,0
2017-07-30 09:11:54 EDT,9229,0
2017-07-30 09:12:54 EDT,9230,0
2017-07-30 09:13:54 EDT,9231,0
2017-07-30 09:14:54 EDT,9232,0
2017-07-30 09:15:54 EDT,9233,0
2017-07-30 09:16:55 EDT,9234,0
2017-07-30 09:17:55 EDT,9235,0
2017-07-30 09:18:55 EDT,9236,0
2017-07-30 09:19:55 EDT,9237,0
2017-07-30 09:20:55 EDT,9238,0
2017-07-30 09:21:55 EDT,9239,0
2017-07-30 09:22:56 EDT,9240,0
2017-07-30 09:23:58 EDT,9241,0
2017-07-30 09:24:58 EDT,9242,0
2017-07-30 09:25:58 EDT,9243,0
2017-07-30 09:26:59 EDT,9244,0
2017-07-30 09:27:59 EDT,9245,0
2017-07-30 09:28:59 EDT,9246,0
2017-07-30 09:29:59 EDT,9247,0
2017-07-30 09:30:59 EDT,9248,0
2017-07-30 09:32:00 EDT,9249,0
2017-07-30 09:33:00 EDT,9250,0
2017-07-30 09:34:00 EDT,9251,0
2017-07-30 09:35:00 EDT,9252,0
2017-07-30 09:36:01 EDT,9253,0
2017-07-30 09:37:01 EDT,9254,0
2017-07-30 09:38:01 EDT,9255,0
2017-07-30 09:39:01 EDT,9256,0
2017-07-30 09:40:02 EDT,9257,0
2017-07-30 09:41:02 EDT,9258,0
2017-07-30 09:42:02 EDT,9259,0
2017-07-30 09:43:02 EDT,9260,0
2017-07-30 09:44:03 EDT,9261,0
2017-07-30 09:45:03 EDT,9262,0
2017-07-30 09:46:04 EDT,9263,0
2017-07-30 09:47:04 EDT,9264,0
2017-07-30 09:48:05 EDT,9265,0
2017-07-30 09:49:05 EDT,9266,0
2017-07-30 09:50:06 EDT,9267,0
2017-07-30 09:51:06 EDT,9268,0
2017-07-30 09:52:06 EDT,9269,0
2017-07-30 09:53:06 EDT,9270,0
2017-07-30 09:54:06 EDT,9271,0
2017-07-30 09:55:06 EDT,9272,0
2017-07-30 09:56:07 EDT,9273,0
2017-07-30 09:57:08 EDT,9274,0
2017-07-30 09:58:08 EDT,9275,0
2017-07-30 09:59:09 EDT,9276,0
2017-07-30 10:00:09 EDT,9277,0
2017-07-30 10:01:10 EDT,9278,0
2017-07-30 10:02:12 EDT,9279,0
2017-07-30 10:03:12 EDT,9280,0
2017-07-30 10:04:12 EDT,9281,0
2017-07-30 10:05:13 EDT,9282,0
2017-07-30 10:06:13 EDT,9283,0
2017-07-30 10:07:13 EDT,9284,0
2017-07-30 10:08:13 EDT,9285,0
2017-07-30 10:09:14 EDT,9286,0
2017-07-30 10:10:14 EDT,9287,0
2017-07-30 10:11:14 EDT,9288,0
2017-07-30 10:12:14 EDT,9289,0
2017-07-30 10:13:14 EDT,9290,1
2017-07-30 10:14:15 EDT,9291,1
2017-07-30 10:15:15 EDT,9292,1
2017-07-30 10:16:16 EDT,9293,1
2017-07-30 10:17:16 EDT,9294,1
2017-07-30 10:18:16 EDT,9295,1
2017-07-30 10:19:16 EDT,9296,1
2017-07-30 10:20:17 EDT,9297,1
2017-07-30 10:21:18 EDT,9298,1
2017-07-30 10:22:18 EDT,9299,1
2017-07-30 10:23:18 EDT,9300,0
2017-07-30 10:24:18 EDT,9301,0
2017-07-30 10:25:18 EDT,9302,0
2017-07-30 10:26:19 EDT,9303,0
2017-07-30 10:27:19 EDT,9304,0
2017-07-30 10:28:19 EDT,9305,0
2017-07-30 10:29:19 EDT,9306,0
2017-07-30 10:30:22 EDT,9307,0
2017-07-30 10:31:22 EDT,9308,0
2017-07-30 10:32:24 EDT,9309,0
2017-07-30 10:33:25 EDT,9310,0
2017-07-30 10:34:25 EDT,9311,0
2017-07-30 10:35:26 EDT,9312,0
2017-07-30 10:36:26 EDT,9313,0
2017-07-30 10:37:26 EDT,9314,0
2017-07-30 10:38:26 EDT,9315,0
2017-07-30 10:39:26 EDT,9316,1
2017-07-30 10:40:27 EDT,9317,1
2017-07-30 10:41:27 EDT,9318,1
2017-07-30 10:42:27 EDT,9319,1
2017-07-30 10:43:28 EDT,9320,1
2017-07-30 10:44:28 EDT,9321,1
2017-07-30 10:45:28 EDT,9322,1
2017-07-30 10:46:28 EDT,9323,1
2017-07-30 10:47:28 EDT,9324,1
2017-07-30 10:48:29 EDT,9325,1
2017-07-30 10:49:29 EDT,9326,0
2017-07-30 10:50:29 EDT,9327,0
2017-07-30 10:51:29 EDT,9328,0
2017-07-30 10:52:30 EDT,9329,0
2017-07-30 10:53:30 EDT,9330,0
2017-07-30 10:54:30 EDT,9331,0
2017-07-30 10:55:31 EDT,9332,0
2017-07-30 10:56:31 EDT,9333,0
2017-07-30 10:57:32 EDT,9334,0
2017-07-30 10:58:32 EDT,9335,0
2017-07-30 10:59:32 EDT,9336,0
2017-07-30 11:00:32 EDT,9337,0
2017-07-30 11:01:33 EDT,9338,1
2017-07-30 11:02:33 EDT,9339,1
2017-07-30 11:03:33 EDT,9340,1
2017-07-30 11:04:33 EDT,9341,1
2017-07-30 11:05:33 EDT,9342,1
2017-07-30 11:06:35 EDT,9343,1
2017-07-30 11:07:35 EDT,9344,1
2017-07-30 11:08:35 EDT,9345,1
2017-07-30 11:09:35 EDT,9346,1
2017-07-30 11:10:35 EDT,9347,1
2017-07-30 11:11:36 EDT,9348,1
2017-07-30 11:12:36 EDT,9349,1
2017-07-30 11:13:36 EDT,9350,1
2017-07-30 11:14:36 EDT,9351,1
2017-07-30 11:15:37 EDT,9352,1
2017-07-30 11:16:37 EDT,9353,1
2017-07-30 11:17:37 EDT,9354,1
2017-07-30 11:18:37 EDT,9355,1
2017-07-30 11:19:38 EDT,9356,1
2017-07-30 11:20:40 EDT,9357,1
2017-07-30 11:21:40 EDT,9358,1
2017-07-30 11:22:40 EDT,9359,1
2017-07-30 11:23:41 EDT,9360,1
2017-07-30 11:24:41 EDT,9361,1
2017-07-30 11:25:41 EDT,9362,1
2017-07-30 11:26:41 EDT,9363,1
2017-07-30 11:27:42 EDT,9364,1
2017-07-30 11:28:42 EDT,9365,1
2017-07-30 11:29:42 EDT,9366,1
2017-07-30 11:30:42 EDT,9367,1
2017-07-30 11:31:43 EDT,9368,1
2017-07-30 11:32:43 EDT,9369,1
2017-07-30 11:33:43 EDT,9370,0
2017-07-30 11:34:43 EDT,9371,0
2017-07-30 11:35:43 EDT,9372,0
2017-07-30 11:36:44 EDT,9373,0
2017-07-30 11:37:44 EDT,9374,0
2017-07-30 11:38:44 EDT,9375,0
2017-07-30 11:39:44 EDT,9376,0
2017-07-30 11:40:45 EDT,9377,1
2017-07-30 11:41:45 EDT,9378,1
2017-07-30 11:42:45 EDT,9379,1
2017-07-30 11:43:45 EDT,9380,1
2017-07-30 11:44:45 EDT,9381,1
2017-07-30 11:45:46 EDT,9382,1
2017-07-30 11:46:46 EDT,9383,1
2017-07-30 11:47:46 EDT,9384,1
2017-07-30 11:48:46 EDT,9385,1
2017-07-30 11:49:46 EDT,9386,1
2017-07-30 11:50:47 EDT,9387,1
2017-07-30 11:51:47 EDT,9388,1
2017-07-30 11:52:47 EDT,9389,1
2017-07-30 11:53:47 EDT,9390,1
2017-07-30 11:54:47 EDT,9391,1
2017-07-30 11:55:48 EDT,9392,1
2017-07-30 11:56:48 EDT,9393,1
2017-07-30 11:57:48 EDT,9394,1
2017-07-30 11:58:48 EDT,9395,1
2017-07-30 11:59:48 EDT,9396,1
2017-07-30 12:00:49 EDT,9397,1
2017-07-30 12:01:50 EDT,9398,1
2017-07-30 12:02:50 EDT,9399,1
2017-07-30 12:03:50 EDT,9400,1
2017-07-30 12:04:50 EDT,9401,1
2017-07-30 12:05:50 EDT,9402,1
2017-07-30 12:06:51 EDT,9403,1
2017-07-30 12:07:51 EDT,9404,1
2017-07-30 12:08:51 EDT,9405,1
2017-07-30 12:09:51 EDT,9406,1
2017-07-30 12:10:52 EDT,9407,1
2017-07-30 12:11:52 EDT,9408,1
2017-07-30 12:12:52 EDT,9409,1
2017-07-30 12:13:52 EDT,9410,1
2017-07-30 12:14:52 EDT,9411,1
2017-07-30 12:15:53 EDT,9412,0
2017-07-30 12:16:53 EDT,9413,0
2017-07-30 12:17:53 EDT,9414,0
2017-07-30 12:18:53 EDT,9415,0
2017-07-30 12:19:53 EDT,9416,0
2017-07-30 12:20:54 EDT,9417,0
2017-07-30 12:21:54 EDT,9418,1
2017-07-30 12:22:54 EDT,9419,1
2017-07-30 12:23:54 EDT,9420,1
2017-07-30 12:24:54 EDT,9421,1
2017-07-30 12:25:55 EDT,9422,1
2017-07-30 12:26:55 EDT,9423,1
2017-07-30 12:27:56 EDT,9424,1
2017-07-30 12:28:56 EDT,9425,1
2017-07-30 12:29:56 EDT,9426,1
2017-07-30 12:30:56 EDT,9427,1
2017-07-30 12:31:56 EDT,9428,1
2017-07-30 12:32:56 EDT,9429,1
2017-07-30 12:33:57 EDT,9430,1
2017-07-30 12:34:57 EDT,9431,1
2017-07-30 12:35:57 EDT,9432,1
2017-07-30 12:36:57 EDT,9433,0
2017-07-30 12:37:57 EDT,9434,0
2017-07-30 12:38:57 EDT,9435,0
2017-07-30 12:39:58 EDT,9436,0
2017-07-30 12:40:58 EDT,9437,0
2017-07-30 12:41:58 EDT,9438,1
2017-07-30 12:42:58 EDT,9439,1
2017-07-30 12:43:58 EDT,9440,1
2017-07-30 12:44:59 EDT,9441,1
2017-07-30 12:45:59 EDT,9442,1
2017-07-30 12:46:59 EDT,9443,1
2017-07-30 12:47:59 EDT,9444,1
2017-07-30 12:48:59 EDT,9445,1
2017-07-30 12:50:00 EDT,9446,1
2017-07-30 12:51:00 EDT,9447,1
2017-07-30 12:52:00 EDT,9448,1
2017-07-30 12:53:00 EDT,9449,1
2017-07-30 12:54:01 EDT,9450,1
2017-07-30 12:55:01 EDT,9451,1
2017-07-30 12:56:02 EDT,9452,1
2017-07-30 12:57:02 EDT,9453,1
2017-07-30 12:58:02 EDT,9454,1
2017-07-30 12:59:03 EDT,9455,0
2017-07-30 13:00:05 EDT,9456,0
2017-07-30 13:01:05 EDT,9457,0
2017-07-30 13:02:05 EDT,9458,0
2017-07-30 13:03:06 EDT,9459,0
2017-07-30 13:04:07 EDT,9460,0
2017-07-30 13:05:07 EDT,9461,0
2017-07-30 13:06:08 EDT,9462,0
2017-07-30 13:07:08 EDT,9463,1
2017-07-30 13:08:09 EDT,9464,1
2017-07-30 13:09:09 EDT,9465,1
2017-07-30 13:10:10 EDT,9466,1
2017-07-30 13:11:10 EDT,9467,1
2017-07-30 13:12:11 EDT,9468,1
2017-07-30 13:13:11 EDT,9469,1
2017-07-30 13:14:11 EDT,9470,1
2017-07-30 13:15:11 EDT,9471,1
2017-07-30 13:16:11 EDT,9472,1
2017-07-30 13:17:13 EDT,9473,1
2017-07-30 13:18:13 EDT,9474,1
2017-07-30 13:19:13 EDT,9475,1
2017-07-30 13:20:14 EDT,9476,1
2017-07-30 13:21:16 EDT,9477,1
2017-07-30 13:22:16 EDT,9478,0
2017-07-30 13:23:16 EDT,9479,0
2017-07-30 13:24:16 EDT,9480,0
2017-07-30 13:25:16 EDT,9481,0
2017-07-30 13:26:17 EDT,9482,0
2017-07-30 13:27:18 EDT,9483,0
2017-07-30 13:28:18 EDT,9484,0
2017-07-30 13:29:18 EDT,9485,0
2017-07-30 13:30:18 EDT,9486,0
2017-07-30 13:31:18 EDT,9487,0
2017-07-30 13:32:19 EDT,9488,1
2017-07-30 13:33:19 EDT,9489,1
2017-07-30 13:34:19 EDT,9490,1
2017-07-30 13:35:19 EDT,9491,1
2017-07-30 13:36:20 EDT,9492,1
2017-07-30 13:37:20 EDT,9493,1
2017-07-30 13:38:21 EDT,9494,1
2017-07-30 13:39:21 EDT,9495,1
2017-07-30 13:40:21 EDT,9496,1
2017-07-30 13:41:21 EDT,9497,1
2017-07-30 13:42:21 EDT,9498,1
2017-07-30 13:43:22 EDT,9499,1
2017-07-30 13:44:22 EDT,9500,0
2017-07-30 13:45:22 EDT,9501,0
2017-07-30 13:46:22 EDT,9502,0
2017-07-30 13:47:22 EDT,9503,0
2017-07-30 13:48:22 EDT,9504,0
2017-07-30 13:49:23 EDT,9505,0
2017-07-30 13:50:23 EDT,9506,0
2017-07-30 13:51:23 EDT,9507,0
2017-07-30 13:52:23 EDT,9508,1
2017-07-30 13:53:23 EDT,9509,1
2017-07-30 13:54:24 EDT,9510,1
2017-07-30 13:55:24 EDT,9511,1
2017-07-30 13:56:24 EDT,9512,1
2017-07-30 13:57:24 EDT,9513,1
2017-07-30 13:58:24 EDT,9514,1
2017-07-30 13:59:24 EDT,9515,1
2017-07-30 14:00:25 EDT,9516,1
2017-07-30 14:01:25 EDT,9517,1
2017-07-30 14:02:25 EDT,9518,1
2017-07-30 14:03:25 EDT,9519,1
2017-07-30 14:04:25 EDT,9520,0
2017-07-30 14:05:26 EDT,9521,0
2017-07-30 14:06:26 EDT,9522,0
2017-07-30 14:07:26 EDT,9523,0
2017-07-30 14:08:26 EDT,9524,0
2017-07-30 14:09:27 EDT,9525,0
2017-07-30 14:10:27 EDT,9526,0
2017-07-30 14:11:27 EDT,9527,0
2017-07-30 14:12:27 EDT,9528,0
2017-07-30 14:13:27 EDT,9529,1
2017-07-30 14:14:27 EDT,9530,1
2017-07-30 14:15:29 EDT,9531,1
2017-07-30 14:16:29 EDT,9532,1
2017-07-30 14:17:30 EDT,9533,1
2017-07-30 14:18:30 EDT,9534,1
2017-07-30 14:19:30 EDT,9535,1
2017-07-30 14:20:30 EDT,9536,1
2017-07-30 14:21:30 EDT,9537,1
2017-07-30 14:22:30 EDT,9538,1
2017-07-30 14:23:31 EDT,9539,1
2017-07-30 14:24:31 EDT,9540,0
2017-07-30 14:25:31 EDT,9541,0
2017-07-30 14:26:31 EDT,9542,0
2017-07-30 14:27:31 EDT,9543,0
2017-07-30 14:28:32 EDT,9544,0
2017-07-30 14:29:32 EDT,9545,0
2017-07-30 14:30:33 EDT,9546,0
2017-07-30 14:31:33 EDT,9547,1
2017-07-30 14:32:33 EDT,9548,1
2017-07-30 14:33:34 EDT,9549,1
2017-07-30 14:34:34 EDT,9550,1
2017-07-30 14:35:34 EDT,9551,1
2017-07-30 14:36:34 EDT,9552,1
2017-07-30 14:37:35 EDT,9553,1
2017-07-30 14:38:35 EDT,9554,1
2017-07-30 14:39:35 EDT,9555,1
2017-07-30 14:40:36 EDT,9556,1
2017-07-30 14:41:36 EDT,9557,1
2017-07-30 14:42:37 EDT,9558,1
2017-07-30 14:43:37 EDT,9559,1
2017-07-30 14:44:37 EDT,9560,1
2017-07-30 14:45:37 EDT,9561,1
2017-07-30 14:46:37 EDT,9562,0
2017-07-30 14:47:38 EDT,9563,0
2017-07-30 14:48:38 EDT,9564,0
2017-07-30 14:49:38 EDT,9565,0
2017-07-30 14:50:38 EDT,9566,0
2017-07-30 14:51:38 EDT,9567,0
2017-07-30 14:52:39 EDT,9568,0
2017-07-30 14:53:39 EDT,9569,1
2017-07-30 14:54:39 EDT,9570,1
2017-07-30 14:55:39 EDT,9571,1
2017-07-30 14:56:40 EDT,9572,1
2017-07-30 14:57:40 EDT,9573,1
2017-07-30 14:58:40 EDT,9574,1
2017-07-30 14:59:40 EDT,9575,1
2017-07-30 15:00:41 EDT,9576,1
2017-07-30 15:01:42 EDT,9577,1
2017-07-30 15:02:42 EDT,9578,0
2017-07-30 15:03:42 EDT,9579,0
2017-07-30 15:04:42 EDT,9580,0
2017-07-30 15:05:43 EDT,9581,0
2017-07-30 15:06:43 EDT,9582,0
2017-07-30 15:07:43 EDT,9583,0
2017-07-30 15:08:44 EDT,9584,0
2017-07-30 15:09:44 EDT,9585,0
2017-07-30 15:10:44 EDT,9586,0
2017-07-30 15:11:44 EDT,9587,0
2017-07-30 15:12:44 EDT,9588,1
2017-07-30 15:13:45 EDT,9589,1
2017-07-30 15:14:45 EDT,9590,1
2017-07-30 15:15:45 EDT,9591,1
2017-07-30 15:16:45 EDT,9592,1
2017-07-30 15:17:46 EDT,9593,1
2017-07-30 15:18:46 EDT,9594,1
2017-07-30 15:19:46 EDT,9595,1
2017-07-30 15:20:46 EDT,9596,1
2017-07-30 15:21:46 EDT,9597,1
2017-07-30 15:22:51 EDT,9598,1
2017-07-30 15:23:51 EDT,9599,1
2017-07-30 15:24:51 EDT,9600,0
2017-07-30 15:25:51 EDT,9601,0
2017-07-30 15:26:52 EDT,9602,0
2017-07-30 15:27:52 EDT,9603,0
2017-07-30 15:28:52 EDT,9604,0
2017-07-30 15:29:52 EDT,9605,0
2017-07-30 15:30:52 EDT,9606,0
2017-07-30 15:31:52 EDT,9607,0
2017-07-30 15:32:53 EDT,9608,1
2017-07-30 15:33:53 EDT,9609,1
2017-07-30 15:34:54 EDT,9610,1
2017-07-30 15:35:54 EDT,9611,1
2017-07-30 15:36:54 EDT,9612,1
2017-07-30 15:37:54 EDT,9613,1
2017-07-30 15:38:54 EDT,9614,1
2017-07-30 15:39:55 EDT,9615,1
2017-07-30 15:40:55 EDT,9616,1
2017-07-30 15:41:55 EDT,9617,1
2017-07-30 15:42:55 EDT,9618,1
2017-07-30 15:43:55 EDT,9619,0
2017-07-30 15:44:56 EDT,9620,0
2017-07-30 15:45:56 EDT,9621,0
2017-07-30 15:46:56 EDT,9622,0
2017-07-30 15:47:56 EDT,9623,0
2017-07-30 15:48:56 EDT,9624,0
2017-07-30 15:49:57 EDT,9625,0
2017-07-30 15:50:57 EDT,9626,0
2017-07-30 15:51:57 EDT,9627,0
2017-07-30 15:52:57 EDT,9628,0
2017-07-30 15:53:57 EDT,9629,1
2017-07-30 15:54:57 EDT,9630,1
2017-07-30 15:55:58 EDT,9631,1
2017-07-30 15:56:58 EDT,9632,1
2017-07-30 15:57:58 EDT,9633,1
2017-07-30 15:58:58 EDT,9634,1
2017-07-30 15:59:58 EDT,9635,1
2017-07-30 16:00:59 EDT,9636,1
2017-07-30 16:01:59 EDT,9637,1
2017-07-30 16:02:59 EDT,9638,1
2017-07-30 16:03:59 EDT,9639,1
2017-07-30 16:04:59 EDT,9640,0
2017-07-30 16:06:00 EDT,9641,0
2017-07-30 16:07:00 EDT,9642,0
2017-07-30 16:08:00 EDT,9643,0
2017-07-30 16:09:00 EDT,9644,0
2017-07-30 16:10:01 EDT,9645,0
2017-07-30 16:11:01 EDT,9646,0
2017-07-30 16:12:01 EDT,9647,0
2017-07-30 16:13:02 EDT,9648,0
2017-07-30 16:14:02 EDT,9649,0
2017-07-30 16:15:03 EDT,9650,0
2017-07-30 16:16:03 EDT,9651,0
2017-07-30 16:17:03 EDT,9652,0
2017-07-30 16:18:03 EDT,9653,1
2017-07-30 16:19:04 EDT,9654,1
2017-07-30 16:20:06 EDT,9655,1
2017-07-30 16:21:06 EDT,9656,1
2017-07-30 16:22:06 EDT,9657,1
2017-07-30 16:23:06 EDT,9658,1
2017-07-30 16:24:07 EDT,9659,1
2017-07-30 16:25:08 EDT,9660,1
2017-07-30 16:26:09 EDT,9661,1
2017-07-30 16:27:10 EDT,9662,0
2017-07-30 16:28:10 EDT,9663,0
2017-07-30 16:29:11 EDT,9664,0
2017-07-30 16:30:13 EDT,9665,0
2017-07-30 16:31:14 EDT,9666,0
2017-07-30 16:32:14 EDT,9667,0
2017-07-30 16:33:15 EDT,9668,0
2017-07-30 16:34:15 EDT,9669,0
2017-07-30 16:35:15 EDT,9670,0
2017-07-30 16:36:16 EDT,9671,0
2017-07-30 16:37:16 EDT,9672,0
2017-07-30 16:38:16 EDT,9673,1
2017-07-30 16:39:16 EDT,9674,1
2017-07-30 16:40:16 EDT,9675,1
2017-07-30 16:41:18 EDT,9676,1
2017-07-30 16:42:19 EDT,9677,1
2017-07-30 16:43:21 EDT,9678,1
2017-07-30 16:44:21 EDT,9679,1
2017-07-30 16:45:21 EDT,9680,1
2017-07-30 16:46:22 EDT,9681,1
2017-07-30 16:47:22 EDT,9682,1
2017-07-30 16:48:22 EDT,9683,1
2017-07-30 16:49:22 EDT,9684,1
2017-07-30 16:50:23 EDT,9685,1
2017-07-30 16:51:23 EDT,9686,1
2017-07-30 16:52:23 EDT,9687,0
2017-07-30 16:53:24 EDT,9688,0
2017-07-30 16:54:24 EDT,9689,0
2017-07-30 16:55:24 EDT,9690,0
2017-07-30 16:56:24 EDT,9691,0
2017-07-30 16:57:24 EDT,9692,0
2017-07-30 16:58:24 EDT,9693,0
